email;company;sector;location;vehicles;phone;website;score;ai_score;status;contact_person;source;created_at
info@almelo-ambulances.nl;Almelo Ambulancedienst;ambulance;Nederland;13;;www.almelo-ambulances.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:52
info@zutphen-ambulances.nl;Zutphen Ambulances;ambulance;Nederland;12;;www.zutphen-ambulances.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:52
info@hengelo-ambulances.nl;Hengelo Ambulancevervoer;ambulance;Nederland;14;;www.hengelo-ambulances.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:52
info@purmerend-ambulances.nl;Purmerend Ambulances;ambulance;Nederland;11;;www.purmerend-ambulances.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:52
info@ambulancelimburgnoor.nl;Ambulance Limburg Noord;ambulance;Nederland;20;;www.ambulancelimburgnoor.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:57
info@ambulancezaandam.nl;Ambulance Zaandam;ambulance;Nederland;16;;www.ambulancezaandam.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:57
info@ambulanceutrechtoost.nl;Ambulance Utrecht Oost;ambulance;Nederland;17;;www.ambulanceutrechtoost.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:57
info@ambulancezeeland.nl;Ambulance Zeeland;ambulance;Nederland;12;;www.ambulancezeeland.nl;60;60;discovered;;ai_discovery;2026-03-23 09:55:57
info@ambulancedrenthe.nl;Ambulance Drenthe;ambulance;Assen;18;;www.ambulancedrenthe.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@ambulanceflevoland.nl;Ambulance Flevoland;ambulance;Lelystad;16;;www.ambulanceflevoland.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@zorgtransport.nl;Zorg Transport Nederland;ambulance;Zaandam;18;;www.zorgtransport.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@ambulancevervoerplus.nl;Ambulance Vervoer Plus;ambulance;Rotterdam;20;;www.ambulancevervoerplus.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@eersthulptransport.nl;Eerste Hulp Transport;ambulance;Amsterdam;15;;www.eersthulptransport.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@noodvervoer.nl;Nood Vervoer;ambulance;Utrecht;19;;www.noodvervoer.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@ziekenautoamsterdam.nl;Ziekenauto Amsterdam;ambulance;Amsterdam;17;;www.ziekenautoamsterdam.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@utrechtmedischtransport.nl;Utrecht Medisch Transport;ambulance;Utrecht;20;;www.utrechtmedischtransport.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@denhaagzorgvervoer.nl;Den Haag Zorg Vervoer;ambulance;Den Haag;18;;www.denhaagzorgvervoer.nl;0;60;new;;ai_knowledge;2026-03-18 12:28:17
info@ambulancemaastricht.nl;Ambulance Maastricht;ambulance;Maastricht;18;;www.ambulancemaastricht.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancealmere.nl;Ambulance Almere;ambulance;Almere;20;;www.ambulancealmere.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancenijmegen.nl;Ambulance Nijmegen;ambulance;Nijmegen;16;;www.ambulancenijmegen.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancebreda.nl;Ambulance Breda;ambulance;Breda;15;;www.ambulancebreda.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancetilburg.nl;Ambulance Tilburg;ambulance;Tilburg;19;;www.ambulancetilburg.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulanceenschede.nl;Ambulance Enschede;ambulance;Enschede;17;;www.ambulanceenschede.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancezwolle.nl;Ambulance Zwolle;ambulance;Zwolle;14;;www.ambulancezwolle.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulanceleiden.nl;Ambulance Leiden;ambulance;Leiden;13;;www.ambulanceleiden.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancehaarlem.nl;Ambulance Haarlem;ambulance;Haarlem;18;;www.ambulancehaarlem.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancealkmaar.nl;Ambulance Alkmaar;ambulance;Alkmaar;12;;www.ambulancealkmaar.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulanceleeuwarden.nl;Ambulance Leeuwarden;ambulance;Leeuwarden;11;;www.ambulanceleeuwarden.nl;0;60;new;;ai_knowledge;2026-03-18 13:23:12
info@ambulancezorg.nl;Ambulancezorg Nederland;ambulance;Nederland;45;;www.ambulancezorg.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@dijkambulance.nl;Dijk Ambulance;ambulance;Nederland;28;;www.dijkambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@ambulanceoostnederland.nl;Ambulance Oost Nederland;ambulance;Nederland;35;;www.ambulanceoostnederland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@umcg-ambulance.nl;UMCG Ambulancevervoer;ambulance;Nederland;22;;www.umcg-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@mvnh.nl;Medische Vervoersdienst Noord-Holland;ambulance;Nederland;32;;www.mvnh.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@asfriesland.nl;Ambulance Services Friesland;ambulance;Nederland;25;;www.asfriesland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@bredaambulance.nl;Breda Ambulancezorg;ambulance;Nederland;26;;www.bredaambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@ambrot.nl;Ambulancedienst Rotterdam;ambulance;Nederland;52;;www.ambrot.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@haagambulance.nl;Den Haag Ambulance Centrum;ambulance;Nederland;38;;www.haagambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@eintransport.nl;Eindhoven Medical Transport;ambulance;Nederland;31;;www.eintransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@nijmegambulance.nl;Nijmegen Ambulancedienst;ambulance;Nederland;19;;www.nijmegambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@apeldoornvervoer.nl;Apeldoorn Zorg Vervoer;ambulance;Nederland;21;;www.apeldoornvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@groningenvervoer.nl;Groningen Medisch Vervoer;ambulance;Nederland;27;;www.groningenvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@haarlemmambulance.nl;Haarlem Ambulance Services;ambulance;Nederland;16;;www.haarlemmambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@enschedeamb.nl;Enschede Ambulancevervoer;ambulance;Nederland;15;;www.enschedeamb.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@arnhemtransport.nl;Arnhem Medisch Transport;ambulance;Nederland;23;;www.arnhemtransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@utamb.nl;Utrecht Ambulance Centrum;ambulance;Nederland;40;;www.utamb.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@zwollevervoer.nl;Zwolle Zorgvervoer;ambulance;Nederland;17;;www.zwollevervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@almeloamb.nl;Almelo Ambulance Plus;ambulance;Nederland;12;;www.almeloamb.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@hengelomt.nl;Hengelo Medisch Transport;ambulance;Nederland;14;;www.hengelomt.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@dordrechtzorg.nl;Dordrecht Ambulancezorg;ambulance;Nederland;19;;www.dordrechtzorg.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:21
info@dransportambulances.nl;DTransport Ambulances;ambulance;Nederland;38;;www.dransportambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@medicaaltransport.nl;Medische Transport Services;ambulance;Nederland;35;;www.medicaaltransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@bwa-amsterdam.nl;Brandweer Ambulance Amsterdam;ambulance;Nederland;52;;www.bwa-amsterdam.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@ambulancezuidholland.nl;Ambulance Zuid-Holland;ambulance;Nederland;48;;www.ambulancezuidholland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@pathanambulance.nl;Pathan Ambulance Services;ambulance;Nederland;28;;www.pathanambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@emstransport.nl;EMS Transport Holland;ambulance;Nederland;40;;www.emstransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@medicaalvervoer.nl;Medische Vervoer Amsterdam;ambulance;Nederland;29;;www.medicaalvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@asg-gelderland.nl;Ambulance Services Gelderland;ambulance;Nederland;43;;www.asg-gelderland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@transportcare.nl;Transport Care Nederland;ambulance;Nederland;26;;www.transportcare.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@healthtransport.nl;Health Transport Services;ambulance;Nederland;37;;www.healthtransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@urgentvervoer.nl;Urgent Vervoer Nederland;ambulance;Nederland;33;;www.urgentvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@medicalmobility.nl;Medical Mobility Holland;ambulance;Nederland;25;;www.medicalmobility.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@ambulancenholand.nl;Ambulance Noord-Holland;ambulance;Nederland;38;;www.ambulancenholand.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@emergencyresponse.nl;Emergency Response Transport;ambulance;Nederland;41;;www.emergencyresponse.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@mobilehealthcare.nl;Mobile Healthcare Transport;ambulance;Nederland;32;;www.mobilehealthcare.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@asurecht.nl;Ambulance Services Utrecht;ambulance;Nederland;39;;www.asurecht.nl;60;0;discovered;;ai_discovery;2026-03-23 10:15:48
info@ambulancezorgamsterdam.nl;Ambulancezorg Amsterdam;ambulance;Nederland;45;;www.ambulancezorgamsterdam.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@raa.nl;Regional Ambulance Amsterdam;ambulance;Nederland;120;;www.raa.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ambulancezorgutrecht.nl;Ambulancezorg Utrecht;ambulance;Nederland;85;;www.ambulancezorgutrecht.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@medischvervoerholland.nl;Medisch Vervoer Holland;ambulance;Nederland;95;;www.medischvervoerholland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ambulancevervoersud.nl;Ambulancevervoer Zuid;ambulance;Nederland;60;;www.ambulancevervoersud.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@hartvoorambulances.nl;Hart voor Ambulances;ambulance;Nederland;75;;www.hartvoorambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@zorgvervoernord.nl;Zorg Vervoer Noord;ambulance;Nederland;55;;www.zorgvervoernord.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ambulanceservicefriesland.nl;Ambulance Service Friesland;ambulance;Nederland;40;;www.ambulanceservicefriesland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@mobilmedischvervoer.nl;Mobiel Medisch Vervoer;ambulance;Nederland;110;;www.mobilmedischvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ambulancenetnetherlands.nl;AmbulanceNet Nederland;ambulance;Nederland;65;;www.ambulancenetnetherlands.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@vervoerplus.nl;Vervoer Plus;ambulance;Nederland;70;;www.vervoerplus.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@spoedeishulpvervoer.nl;Spoedeisende Hulp Vervoer;ambulance;Nederland;80;;www.spoedeishulpvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@medcareambulances.nl;Medcare Ambulances;ambulance;Nederland;50;;www.medcareambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@noho-ambulance.nl;Noord-Holland Ambulance Service;ambulance;Nederland;45;;www.noho-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@vervozeeland.nl;Vervoer Zeeland;ambulance;Nederland;35;;www.vervozeeland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@quickresponsambulances.nl;Quick Respons Ambulances;ambulance;Nederland;55;;www.quickresponsambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ziekenauteservices.nl;Ziekenauto Services;ambulance;Nederland;68;;www.ziekenauteservices.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@overijsselvervoersdiensten.nl;Overijssel Vervoersdiensten;ambulance;Nederland;72;;www.overijsselvervoersdiensten.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@medischvervoerlimburg.nl;Medisch Vervoer Limburg;ambulance;Nederland;52;;www.medischvervoerlimburg.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ambulanceexpress.nl;Ambulance Express;ambulance;Nederland;48;;www.ambulanceexpress.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@247ambulancezorg.nl;24/7 Ambulance Zorg;ambulance;Nederland;42;;www.247ambulancezorg.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@procaretransport.nl;Pro Care Transport;ambulance;Nederland;0;;www.procaretransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@flevolandambulancecentrum.nl;Flevoland Ambulance Centrum;ambulance;Nederland;65;;www.flevolandambulancecentrum.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@drenthemmedischvervoer.nl;Drenthe Medisch Vervoer;ambulance;Nederland;38;;www.drenthemmedischvervoer.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@ambulancenoordbrabant.nl;Ambulance Noord-Brabant;ambulance;Nederland;78;;www.ambulancenoordbrabant.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:49
info@maastricht-ambulance.nl;Maastricht Ambulance Zorg;ambulance;Nederland;25;;www.maastricht-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@ambulance-eindhoven.nl;Ambulance Eindhoven;ambulance;Nederland;30;;www.ambulance-eindhoven.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@arnhem-ambulance.nl;Arnhem Ambulance Dienst;ambulance;Nederland;22;;www.arnhem-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@ambulancezorg-friesland.nl;Ambulancezorg Friesland;ambulance;Nederland;20;;www.ambulancezorg-friesland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@groningen-ambulance.nl;Groningen Ambulance Centrum;ambulance;Nederland;26;;www.groningen-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@almere-ambulance.nl;Almere Ambulance Zorg;ambulance;Nederland;24;;www.almere-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@breda-ambulance.nl;Breda Ambulance Dienst;ambulance;Nederland;19;;www.breda-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@tilburg-ambulance.nl;Tilburg Ambulance Service;ambulance;Nederland;21;;www.tilburg-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@zwolle-ambulance.nl;Zwolle Ambulance Dienst;ambulance;Nederland;16;;www.zwolle-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@haarlem-ambulance.nl;Haarlem Ambulance Service;ambulance;Nederland;20;;www.haarlem-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@utrecht-medische-ambulance.nl;Utrecht Medische Ambulance;ambulance;Nederland;28;;www.utrecht-medische-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@delft-ambulance.nl;Delft Ambulance Centrum;ambulance;Nederland;15;;www.delft-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@dordrecht-ambulance.nl;Dordrecht Ambulance Dienst;ambulance;Nederland;13;;www.dordrecht-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@enschede-ambulance.nl;Enschede Ambulance Service;ambulance;Nederland;18;;www.enschede-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@groesbeek-ambulance.nl;Groesbeek Ambulance Centrum;ambulance;Nederland;12;;www.groesbeek-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@zaanstad-ambulance.nl;Zaanstad Ambulance Zorg;ambulance;Nederland;16;;www.zaanstad-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@purmerend-ambulance.nl;Purmerend Ambulance Dienst;ambulance;Nederland;11;;www.purmerend-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:34:50
info@utrechtambulance.nl;Utrecht Ambulancedienst;ambulance;Nederland;78;;www.utrechtambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@ambulancegel.nl;Ambulancebedrijf Gelderland;ambulance;Nederland;92;;www.ambulancegel.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@nbbambulances.nl;Noord-Brabant Ambulances;ambulance;Nederland;104;;www.nbbambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@groningenambulance.nl;Groningen Ambulanceservice;ambulance;Nederland;64;;www.groningenambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@frieslandambulances.nl;Friesland Ambulances;ambulance;Nederland;58;;www.frieslandambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@overijsselambulance.nl;Overijssel Ambulances;ambulance;Nederland;71;;www.overijsselambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@flevoambulance.nl;Flevoland Ambulancebedrijf;ambulance;Nederland;48;;www.flevoambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@nhambuances.nl;Noord-Holland Ambulances;ambulance;Nederland;82;;www.nhambuances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@zhambuance.nl;Zuid-Holland Ambulancebedrijf;ambulance;Nederland;90;;www.zhambuance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@asutr.nl;Ambulanceservice Utrecht Regio;ambulance;Nederland;75;;www.asutr.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@haaglanden-ambulances.nl;Haaglanden Ambulances;ambulance;Nederland;86;;www.haaglanden-ambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@rijnmond-ambulance.nl;Rijnmond Ambulancebedrijf;ambulance;Nederland;98;;www.rijnmond-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@nwambulances.nl;Noord-West Ambulances;ambulance;Nederland;61;;www.nwambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@central-ambulance.nl;Central Ambulance Services;ambulance;Nederland;79;;www.central-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@metro-ambulances.nl;Metro Ambulances Amsterdam;ambulance;Nederland;91;;www.metro-ambulances.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@ambulanceplus.nl;Ambulance Plus Nederland;ambulance;Nederland;107;;www.ambulanceplus.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@expressambulance.nl;Express Ambulancebedrijf;ambulance;Nederland;73;;www.expressambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@247ambulance.nl;24/7 Ambulance Service;ambulance;Nederland;69;;www.247ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@med-ambulance.nl;Medische Ambulanceservice;ambulance;Nederland;81;;www.med-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@atd-ambulance.nl;Ambulance Technische Dienst;ambulance;Nederland;55;;www.atd-ambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:42
info@ambulancenhn.nl;Ambulance Noord-Holland;ambulance;Nederland;30;;www.ambulancenhn.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@ambulancezhn.nl;Ambulance Zuid-Holland;ambulance;Nederland;42;;www.ambulancezhn.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@meditransport.nl;MediTransport;ambulance;Nederland;22;;www.meditransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@nedambulance.nl;NedAmbulance;ambulance;Nederland;19;;www.nedambulance.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@rapidcare.nl;RapidCare Ambulances;ambulance;Nederland;26;;www.rapidcare.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@safetransport.nl;SafeTransport;ambulance;Nederland;24;;www.safetransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@promed.nl;ProMed Ambulances;ambulance;Nederland;21;;www.promed.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@careplus.nl;CarePlus Ambulances;ambulance;Nederland;17;;www.careplus.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@vitalcare.nl;VitalCare Transport;ambulance;Nederland;0;;www.vitalcare.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@swiftmed.nl;SwiftMed Ambulances;ambulance;Nederland;28;;www.swiftmed.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@healthline.nl;HealthLine Ambulances;ambulance;Nederland;25;;www.healthline.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@firstaidtransport.nl;FirstAid Transport;ambulance;Nederland;23;;www.firstaidtransport.nl;60;0;discovered;;ai_discovery;2026-03-23 10:48:52
info@ambulancenoordholland.nl;Ambulance Noord-Holland;ambulance;Nederland;30;;www.ambulancenoordholland.nl;60;0;discovered;;ai_discovery;2026-03-23 11:02:15
info@ambulancenoord-brabant.nl;Ambulance Noord-Brabant;ambulance;Nederland;29;;www.ambulancenoord-brabant.nl;60;0;discovered;;ai_discovery;2026-03-23 11:02:15
info@ambulancecapelle.nl;Ambulance Capelle aan den IJssel;ambulance;Nederland;12;;www.ambulancecapelle.nl;60;0;discovered;;ai_discovery;2026-03-23 11:02:15
info@ambulanceschiedam.nl;Ambulance Schiedam;ambulance;Nederland;13;;www.ambulanceschiedam.nl;60;0;discovered;;ai_discovery;2026-03-23 11:02:15
info@ambulancespijkenisse.nl;Ambulance Spijkenisse;ambulance;Nederland;11;;www.ambulancespijkenisse.nl;60;0;discovered;;ai_discovery;2026-03-23 11:02:15
